Date,Number of Transactions,Value of Transactions,English_Sector,Arabic_Sector
2016-01-31 00:00:00,1031.072,1407471.55321,Transportation,المواصلات
2016-02-29 00:00:00,1020.972,1390994.49651,Transportation,المواصلات
2016-03-31 00:00:00,1120.88,1531077.80304999,Transportation,المواصلات
2016-04-30 00:00:00,1070.849,1444012.56672,Transportation,المواصلات
2016-05-31 00:00:00,1232.427,1700633.29083999,Transportation,المواصلات
2016-06-30 00:00:00,1222.881,1809134.02102999,Transportation,المواصلات
2016-07-31 00:00:00,986.692,1350244.68915,Transportation,المواصلات
2016-08-31 00:00:00,1255.831,1765493.73646999,Transportation,المواصلات
2016-09-30 00:00:00,957.026,1144742.49468,Transportation,المواصلات
2016-10-31 00:00:00,1155.873,1340019.01296,Transportation,المواصلات
2016-11-30 00:00:00,1162.162,1317730.36503,Transportation,المواصلات
2016-12-31 00:00:00,1179.985,1364873.2333399998,Transportation,المواصلات
2017-01-31 00:00:00,1219.796,1438214.09385999,Transportation,المواصلات
2017-02-28 00:00:00,1097.122,1234039.06726,Transportation,المواصلات
2017-03-31 00:00:00,1376.043,1520568.02393999,Transportation,المواصلات
2017-04-30 00:00:00,1355.986,1435736.0286199902,Transportation,المواصلات
2017-05-31 00:00:00,1416.598,1585346.36845999,Transportation,المواصلات
2017-06-30 00:00:00,1183.787,1406979.61206,Transportation,المواصلات
2017-07-31 00:00:00,1367.582,1674537.30871,Transportation,المواصلات
2017-08-31 00:00:00,1442.724,1679047.83720999,Transportation,المواصلات
2017-09-30 00:00:00,1124.791,1133823.5504,Transportation,المواصلات
2017-10-31 00:00:00,1422.328,1478798.507,Transportation,المواصلات
2017-11-30 00:00:00,1348.743,1362277.55,Transportation,المواصلات
2017-12-31 00:00:00,1438.69,1608316.79911999,Transportation,المواصلات
2018-01-31 00:00:00,1344.055,1276285.407,Transportation,المواصلات
2018-02-28 00:00:00,1280.592,1173236.051,Transportation,المواصلات
2018-03-31 00:00:00,1565.95,1452878.102,Transportation,المواصلات
2018-04-30 00:00:00,1529.948,1428019.893,Transportation,المواصلات
2018-05-31 00:00:00,1605.617,1591663.835,Transportation,المواصلات
2018-06-30 00:00:00,1474.983,1387634.67063,Transportation,المواصلات
2018-07-31 00:00:00,1873.582,1854102.4563899902,Transportation,المواصلات
2018-08-31 00:00:00,1648.287,1408420.75048,Transportation,المواصلات
2018-09-30 00:00:00,1690.301,1391715.62174999,Transportation,المواصلات
2018-10-31 00:00:00,1834.271,1518906.13745999,Transportation,المواصلات
2018-11-30 00:00:00,1751.787,1424041.26954,Transportation,المواصلات
2018-12-31 00:00:00,1976.79,1669803.93888999,Transportation,المواصلات
2019-01-31 00:00:00,1899.077,1550703.80265999,Transportation,المواصلات
2019-02-28 00:00:00,1746.701,1389410.25634999,Transportation,المواصلات
2019-03-31 00:00:00,2086.371,1655389.90953999,Transportation,المواصلات
2019-04-30 00:00:00,2048.745,1672051.67368999,Transportation,المواصلات
2019-05-31 00:00:00,2165.553,1915379.4870999998,Transportation,المواصلات
2019-06-30 00:00:00,2142.243,1636422.86833,Transportation,المواصلات
2019-07-31 00:00:00,2588.204,2133472.61984999,Transportation,المواصلات
2019-08-31 00:00:00,2303.998,1634392.5944399901,Transportation,المواصلات
2019-09-30 00:00:00,2573.871,1879081.61300999,Transportation,المواصلات
2019-10-31 00:00:00,2788.357,1895700.35976999,Transportation,المواصلات
2019-11-30 00:00:00,2765.102,1782993.37358999,Transportation,المواصلات
2019-12-31 00:00:00,3037.424,2020525.83668999,Transportation,المواصلات
2020-01-31 00:00:00,3028.642,1924317.88362999,Transportation,المواصلات
2020-02-29 00:00:00,2985.997,1813561.3846299902,Transportation,المواصلات
2020-03-31 00:00:00,2551.894,1445158.25604999,Transportation,المواصلات
2020-04-30 00:00:00,1170.697,432091.35142,Transportation,المواصلات
2020-05-31 00:00:00,1972.944,1121251.32427,Transportation,المواصلات
2020-06-30 00:00:00,3692.958,2766397.07186,Transportation,المواصلات
2020-07-31 00:00:00,3912.342,1677233.22476999,Transportation,المواصلات
2020-08-31 00:00:00,3910.619,1700685.323,Transportation,المواصلات
2020-09-30 00:00:00,4213.741,1837171.525,Transportation,المواصلات
2020-10-31 00:00:00,4416.45,1898348.771,Transportation,المواصلات
2020-11-30 00:00:00,4444.543,1863208.77369998,Transportation,المواصلات
2020-12-31 00:00:00,4725.232,2027419.526,Transportation,المواصلات
2021-01-31 00:00:00,4740.931,1942980.72879998,Transportation,المواصلات
2021-02-28 00:00:00,4330.586,1731536.4307599799,Transportation,المواصلات
2021-03-31 00:00:00,5406.659,2127864.42155998,Transportation,المواصلات
2021-04-30 00:00:00,4992.253,1987775.808,Transportation,المواصلات
2021-05-31 00:00:00,5429.624,2040482.64735997,Transportation,المواصلات
2021-06-30 00:00:00,5935.958,2335153.81143997,Transportation,المواصلات
2021-07-31 00:00:00,5996.572,2073718.31555997,Transportation,المواصلات
2021-08-31 00:00:00,6491.358,2354779.42015997,Transportation,المواصلات
2021-09-30 00:00:00,6447.636,2246921.946,Transportation,المواصلات
2016-01-31 00:00:00,6088.041,1325150.5751099999,Health,الصحة
2016-02-29 00:00:00,6381.794,1343572.1888,Health,الصحة
2016-03-31 00:00:00,6751.88,1447611.04057,Health,الصحة
2016-04-30 00:00:00,6619.891,1388207.32078,Health,الصحة
2016-05-31 00:00:00,6751.079,1512705.14481,Health,الصحة
2016-06-30 00:00:00,6536.074,1514102.70439,Health,الصحة
2016-07-31 00:00:00,5934.12,1184949.22338,Health,الصحة
2016-08-31 00:00:00,6677.046,1486975.03546,Health,الصحة
2016-09-30 00:00:00,6210.585,1209362.9973499998,Health,الصحة
2016-10-31 00:00:00,7556.848,1457074.31322999,Health,الصحة
2016-11-30 00:00:00,7421.717,1434252.97786999,Health,الصحة
2016-12-31 00:00:00,7771.392,1466012.82518999,Health,الصحة
2017-01-31 00:00:00,7810.014,1504601.5998899902,Health,الصحة
2017-02-28 00:00:00,7197,1355667.74179999,Health,الصحة
2017-03-31 00:00:00,8820.154,1577476.98054999,Health,الصحة
2017-04-30 00:00:00,8544.055,1531392.7823999901,Health,الصحة
2017-05-31 00:00:00,8575.996,1552215.7420899898,Health,الصحة
2017-06-30 00:00:00,8024.411,1473113.00162,Health,الصحة
2017-07-31 00:00:00,8062.152,1506230.03339,Health,الصحة
2017-08-31 00:00:00,8658.46,1613452.50623,Health,الصحة
2017-09-30 00:00:00,7974.188,1361845.4727999999,Health,الصحة
2017-10-31 00:00:00,9814.568,1688109.452,Health,الصحة
2017-11-30 00:00:00,9543.534,1606679.744,Health,الصحة
2017-12-31 00:00:00,9975.985,1706516.18907999,Health,الصحة
2018-01-31 00:00:00,9752.201,1654787.481,Health,الصحة
2018-02-28 00:00:00,9630.108,1599231.487,Health,الصحة
2018-03-31 00:00:00,11194.864,1910196.055,Health,الصحة
2018-04-30 00:00:00,10616.055,1798771.703,Health,الصحة
2018-05-31 00:00:00,10319.499,1865829.548,Health,الصحة
2018-06-30 00:00:00,9802.887,1629667.7813,Health,الصحة
2018-07-31 00:00:00,10718.565,1888337.75747,Health,الصحة
2018-08-31 00:00:00,10312.167,1678499.02004999,Health,الصحة
2018-09-30 00:00:00,11077.689,1849203.8715,Health,الصحة
2018-10-31 00:00:00,11945.56,1913368.9938399899,Health,الصحة
2018-11-30 00:00:00,11726.466,1785924.11355,Health,الصحة
2018-12-31 00:00:00,12654.133,2002143.0117000001,Health,الصحة
2019-01-31 00:00:00,12614.094,1973117.29363999,Health,الصحة
2019-02-28 00:00:00,11939.223,1813683.2040799898,Health,الصحة
2019-03-31 00:00:00,14027.252,2163346.79443999,Health,الصحة
2019-04-30 00:00:00,12804.398,2009108.47987999,Health,الصحة
2019-05-31 00:00:00,13299.023,2206494.2895,Health,الصحة
2019-06-30 00:00:00,12624.781,1795911.03987,Health,الصحة
2019-07-31 00:00:00,13975.094,2189404.3294299897,Health,الصحة
2019-08-31 00:00:00,13589.78,1883641.73920999,Health,الصحة
2019-09-30 00:00:00,15053.449,2210938.58481999,Health,الصحة
2019-10-31 00:00:00,16529.532,2252452.75874,Health,الصحة
2019-11-30 00:00:00,16251.415,2148096.3337,Health,الصحة
2019-12-31 00:00:00,16979.633,2338051.33789999,Health,الصحة
2020-01-31 00:00:00,16132.182,2205324.07356999,Health,الصحة
2020-02-29 00:00:00,16652.064,2216091.4572799904,Health,الصحة
2020-03-31 00:00:00,18364.531,2195597.30565998,Health,الصحة
2020-04-30 00:00:00,13987.405,1469474.2674200002,Health,الصحة
2020-05-31 00:00:00,17195.378,1953364.15569998,Health,الصحة
2020-06-30 00:00:00,21588.123,2761310.40652,Health,الصحة
2020-07-31 00:00:00,21296.824,2899403.41520999,Health,الصحة
2020-08-31 00:00:00,20412.247,2688799.482,Health,الصحة
2020-09-30 00:00:00,20873.084,2958278.76,Health,الصحة
2020-10-31 00:00:00,21684.811,2832486.588,Health,الصحة
2020-11-30 00:00:00,20879.643,2735160.26468999,Health,الصحة
2020-12-31 00:00:00,22009.284,2891886.883,Health,الصحة
2021-01-31 00:00:00,22945.293,2846468.09995999,Health,الصحة
2021-02-28 00:00:00,19773.227,2552095.99428998,Health,الصحة
2021-03-31 00:00:00,23742.499,3086861.43869001,Health,الصحة
2021-04-30 00:00:00,22153.539,2736298.394,Health,الصحة
2021-05-31 00:00:00,24128.499,2865575.11555001,Health,الصحة
2021-06-30 00:00:00,24430.716,3153379.52048998,Health,الصحة
2021-07-31 00:00:00,24567.51,2856659.87037999,Health,الصحة
2021-08-31 00:00:00,25430.667,3079722.59443998,Health,الصحة
2021-09-30 00:00:00,24783.54,3139635.204,Health,الصحة
2016-01-31 00:00:00,5157.764,735948.846269992,Restaurants & Café,المطاعم والمقاهي
2016-02-29 00:00:00,5189.208,669091.885359992,Restaurants & Café,المطاعم والمقاهي
2016-03-31 00:00:00,5999.227,786647.72306999,Restaurants & Café,المطاعم والمقاهي
2016-04-30 00:00:00,6148.923,759616.183999993,Restaurants & Café,المطاعم والمقاهي
2016-05-31 00:00:00,6741.738,836853.4897199889,Restaurants & Café,المطاعم والمقاهي
2016-06-30 00:00:00,5044.406,683769.3952099939,Restaurants & Café,المطاعم والمقاهي
2016-07-31 00:00:00,6303.659,864329.633299993,Restaurants & Café,المطاعم والمقاهي
2016-08-31 00:00:00,7185.512,835437.2259999879,Restaurants & Café,المطاعم والمقاهي
2016-09-30 00:00:00,6838.644,794267.685789991,Restaurants & Café,المطاعم والمقاهي
2016-10-31 00:00:00,7466.213,764983.022759988,Restaurants & Café,المطاعم والمقاهي
2016-11-30 00:00:00,8168.699,849411.7176799839,Restaurants & Café,المطاعم والمقاهي
2016-12-31 00:00:00,9043.679,927071.0101099791,Restaurants & Café,المطاعم والمقاهي
2017-01-31 00:00:00,9544.688,980554.414179977,Restaurants & Café,المطاعم والمقاهي
2017-02-28 00:00:00,8910.609,882935.249599979,Restaurants & Café,المطاعم والمقاهي
2017-03-31 00:00:00,11291.071,1033384.38365998,Restaurants & Café,المطاعم والمقاهي
2017-04-30 00:00:00,11245.77,1021760.12908998,Restaurants & Café,المطاعم والمقاهي
2017-05-31 00:00:00,11584.545,1033788.83956998,Restaurants & Café,المطاعم والمقاهي
2017-06-30 00:00:00,9123.886,1048395.70862998,Restaurants & Café,المطاعم والمقاهي
2017-07-31 00:00:00,11466.575,1070797.01644997,Restaurants & Café,المطاعم والمقاهي
2017-08-31 00:00:00,12888.222,1165700.08085997,Restaurants & Café,المطاعم والمقاهي
2017-09-30 00:00:00,11912.294,1056967.80598997,Restaurants & Café,المطاعم والمقاهي
2017-10-31 00:00:00,14140.922,1144078.22727996,Restaurants & Café,المطاعم والمقاهي
2017-11-30 00:00:00,14672.151,1176031.2154099701,Restaurants & Café,المطاعم والمقاهي
2017-12-31 00:00:00,16009.73,1307294.14732996,Restaurants & Café,المطاعم والمقاهي
2018-01-31 00:00:00,16622.472,1388660.30318995,Restaurants & Café,المطاعم والمقاهي
2018-02-28 00:00:00,16690.465,1319859.93574995,Restaurants & Café,المطاعم والمقاهي
2018-03-31 00:00:00,20586.703,1636944.02710995,Restaurants & Café,المطاعم والمقاهي
2018-04-30 00:00:00,20586.061,1589268.80690995,Restaurants & Café,المطاعم والمقاهي
2018-05-31 00:00:00,17944.538,1446275.3207699498,Restaurants & Café,المطاعم والمقاهي
2018-06-30 00:00:00,17539.404,1635726.94905997,Restaurants & Café,المطاعم والمقاهي
2018-07-31 00:00:00,22753.566,1757133.10265994,Restaurants & Café,المطاعم والمقاهي
2018-08-31 00:00:00,22346.774,1757891.28029995,Restaurants & Café,المطاعم والمقاهي
2018-09-30 00:00:00,23047.59,1650885.90371996,Restaurants & Café,المطاعم والمقاهي
2018-10-31 00:00:00,26112.291,1778381.81464994,Restaurants & Café,المطاعم والمقاهي
2018-11-30 00:00:00,26850.787,1849816.21070993,Restaurants & Café,المطاعم والمقاهي
2018-12-31 00:00:00,29034.742,2076826.92756994,Restaurants & Café,المطاعم والمقاهي
2019-01-31 00:00:00,29663.872,2081076.92133992,Restaurants & Café,المطاعم والمقاهي
2019-02-28 00:00:00,29106.222,1948217.1504599198,Restaurants & Café,المطاعم والمقاهي
2019-03-31 00:00:00,35390.892,2385470.64784991,Restaurants & Café,المطاعم والمقاهي
2019-04-30 00:00:00,35198.134,2300698.58243993,Restaurants & Café,المطاعم والمقاهي
2019-05-31 00:00:00,27549.407,2011839.923,Restaurants & Café,المطاعم والمقاهي
2019-06-30 00:00:00,34922.072,2476076.31272996,Restaurants & Café,المطاعم والمقاهي
2019-07-31 00:00:00,41034.79,2552515.49402992,Restaurants & Café,المطاعم والمقاهي
2019-08-31 00:00:00,40425.012,2560806.74572996,Restaurants & Café,المطاعم والمقاهي
2019-09-30 00:00:00,44116.194,2513913.61475994,Restaurants & Café,المطاعم والمقاهي
2019-10-31 00:00:00,49960.417,2816242.24069002,Restaurants & Café,المطاعم والمقاهي
2019-11-30 00:00:00,51351.584,2849080.79050005,Restaurants & Café,المطاعم والمقاهي
2019-12-31 00:00:00,54985.328,3054016.62572011,Restaurants & Café,المطاعم والمقاهي
2020-01-31 00:00:00,56713.664,3343975.25123018,Restaurants & Café,المطاعم والمقاهي
2020-02-29 00:00:00,56625.944,3028889.34256011,Restaurants & Café,المطاعم والمقاهي
2020-03-31 00:00:00,43655.244,2270961.19836992,Restaurants & Café,المطاعم والمقاهي
2020-04-30 00:00:00,16298.075,991406.009199969,Restaurants & Café,المطاعم والمقاهي
2020-05-31 00:00:00,25368.119,1733602.1275399402,Restaurants & Café,المطاعم والمقاهي
2020-06-30 00:00:00,53251.59,2723151.5896799997,Restaurants & Café,المطاعم والمقاهي
2020-07-31 00:00:00,72615.789,3908646.42126048,Restaurants & Café,المطاعم والمقاهي
2020-08-31 00:00:00,76653.525,4040630.75939057,Restaurants & Café,المطاعم والمقاهي
2020-09-30 00:00:00,83482.025,4213053.427,Restaurants & Café,المطاعم والمقاهي
2020-10-31 00:00:00,90968.352,4497378.975,Restaurants & Café,المطاعم والمقاهي
2020-11-30 00:00:00,92218.063,4434446.30277077,Restaurants & Café,المطاعم والمقاهي
2020-12-31 00:00:00,101167.269,4873845.165,Restaurants & Café,المطاعم والمقاهي
2021-01-31 00:00:00,104417.517,5180471.62929115,Restaurants & Café,المطاعم والمقاهي
2021-02-28 00:00:00,87217.751,3642065.65304043,Restaurants & Café,المطاعم والمقاهي
2021-03-31 00:00:00,110498.387,4880313.83033113,Restaurants & Café,المطاعم والمقاهي
2021-04-30 00:00:00,88280.96,4038278.614,Restaurants & Café,المطاعم والمقاهي
2021-05-31 00:00:00,105593.074,5224183.12738095,Restaurants & Café,المطاعم والمقاهي
2021-06-30 00:00:00,122824.088,5356889.634881349,Restaurants & Café,المطاعم والمقاهي
2021-07-31 00:00:00,125477.909,5623806.0504812,Restaurants & Café,المطاعم والمقاهي
2021-08-31 00:00:00,131073.286,5458305.47042155,Restaurants & Café,المطاعم والمقاهي
2021-09-30 00:00:00,132812.119,5393029.173,Restaurants & Café,المطاعم والمقاهي
2016-01-31 00:00:00,525.738,557323.385419994,Hotels,الفنادق
2016-02-29 00:00:00,449.376,479092.158869997,Hotels,الفنادق
2016-03-31 00:00:00,585.918,635033.475409996,Hotels,الفنادق
2016-04-30 00:00:00,503.14,516636.457049998,Hotels,الفنادق
2016-05-31 00:00:00,551.938,559061.484279997,Hotels,الفنادق
2016-06-30 00:00:00,569.206,797599.3098199951,Hotels,الفنادق
2016-07-31 00:00:00,581.24,590144.284999997,Hotels,الفنادق
2016-08-31 00:00:00,623.177,548685.350739997,Hotels,الفنادق
2016-09-30 00:00:00,460.635,404589.37964999804,Hotels,الفنادق
2016-10-31 00:00:00,514.872,491547.655749998,Hotels,الفنادق
2016-11-30 00:00:00,616.992,576884.9133299959,Hotels,الفنادق
2016-12-31 00:00:00,539.051,490484.592449996,Hotels,الفنادق
2017-01-31 00:00:00,609.261,539099.858739997,Hotels,الفنادق
2017-02-28 00:00:00,557.113,469383.029029997,Hotels,الفنادق
2017-03-31 00:00:00,688.288,552741.199189996,Hotels,الفنادق
2017-04-30 00:00:00,747.302,622729.2414499901,Hotels,الفنادق
2017-05-31 00:00:00,682.37,603313.6135599951,Hotels,الفنادق
2017-06-30 00:00:00,689.691,767988.746409994,Hotels,الفنادق
2017-07-31 00:00:00,730.914,565663.039149996,Hotels,الفنادق
2017-08-31 00:00:00,681.017,485702.479399995,Hotels,الفنادق
2017-09-30 00:00:00,596.924,409191.22044999804,Hotels,الفنادق
2017-10-31 00:00:00,705.508,555281.078419997,Hotels,الفنادق
2017-11-30 00:00:00,657.894,492230.446259997,Hotels,الفنادق
2017-12-31 00:00:00,655.494,494547.592569996,Hotels,الفنادق
2018-01-31 00:00:00,805.187,602919.833489995,Hotels,الفنادق
2018-02-28 00:00:00,690.968,516340.287709997,Hotels,الفنادق
2018-03-31 00:00:00,855.185,609861.716199995,Hotels,الفنادق
2018-04-30 00:00:00,807.173,561878.0833899949,Hotels,الفنادق
2018-05-31 00:00:00,852.66,1713577.01343999,Hotels,الفنادق
2018-06-30 00:00:00,899.656,776745.282809993,Hotels,الفنادق
2018-07-31 00:00:00,1067.997,679495.0095999921,Hotels,الفنادق
2018-08-31 00:00:00,865.017,521353.388699996,Hotels,الفنادق
2018-09-30 00:00:00,799.137,493648.656529998,Hotels,الفنادق
2018-10-31 00:00:00,889.522,572427.0493899961,Hotels,الفنادق
2018-11-30 00:00:00,893.13,575198.737269997,Hotels,الفنادق
2018-12-31 00:00:00,1069.561,722724.268509994,Hotels,الفنادق
2019-01-31 00:00:00,1045.32,685241.502309993,Hotels,الفنادق
2019-02-28 00:00:00,918.023,1144949.11937999,Hotels,الفنادق
2019-03-31 00:00:00,1064.079,586378.9868999961,Hotels,الفنادق
2019-04-30 00:00:00,1025.882,534941.818919995,Hotels,الفنادق
2019-05-31 00:00:00,1105.78,787580.281749993,Hotels,الفنادق
2019-06-30 00:00:00,1333.953,774073.541549995,Hotels,الفنادق
2019-07-31 00:00:00,1451.638,733104.809289992,Hotels,الفنادق
2019-08-31 00:00:00,1266.849,621123.900789998,Hotels,الفنادق
2019-09-30 00:00:00,1301.277,656407.2361299921,Hotels,الفنادق
2019-10-31 00:00:00,1333.607,689406.686279995,Hotels,الفنادق
2019-11-30 00:00:00,1344.622,679593.0416799911,Hotels,الفنادق
2019-12-31 00:00:00,1414.873,760970.6516599981,Hotels,الفنادق
2020-01-31 00:00:00,1859.413,1018185.14196999,Hotels,الفنادق
2020-02-29 00:00:00,1445.319,697016.955589994,Hotels,الفنادق
2020-03-31 00:00:00,812.121,343584.627929998,Hotels,الفنادق
2020-04-30 00:00:00,209.699,89014.1905900003,Hotels,الفنادق
2020-05-31 00:00:00,280.884,101120.60221,Hotels,الفنادق
2020-06-30 00:00:00,767.805,270843.44778,Hotels,الفنادق
2020-07-31 00:00:00,1313.054,493570.749779995,Hotels,الفنادق
2020-08-31 00:00:00,1646.242,637058.2621099941,Hotels,الفنادق
2020-09-30 00:00:00,1512.519,548451.326,Hotels,الفنادق
2020-10-31 00:00:00,1638.144,582439.991,Hotels,الفنادق
2020-11-30 00:00:00,1663.124,606776.435929991,Hotels,الفنادق
2020-12-31 00:00:00,1817.756,677640.586,Hotels,الفنادق
2021-01-31 00:00:00,2294.087,940229.056749983,Hotels,الفنادق
2021-02-28 00:00:00,1311.09,468219.337379994,Hotels,الفنادق
2021-03-31 00:00:00,1844.112,585409.053309992,Hotels,الفنادق
2021-04-30 00:00:00,1509.839,561712.763,Hotels,الفنادق
2021-05-31 00:00:00,2067.072,850724.7405699871,Hotels,الفنادق
2021-06-30 00:00:00,2407.077,828118.194209991,Hotels,الفنادق
2021-07-31 00:00:00,2371.082,816091.725199993,Hotels,الفنادق
2021-08-31 00:00:00,2466.972,830009.7362299841,Hotels,الفنادق
2021-09-30 00:00:00,2093.915,679159.689,Hotels,الفنادق
2016-01-31 00:00:00,9079.251,1653174.7618199799,Beverage and Food,المشروبات والأطعمة
2016-02-29 00:00:00,9305.303,1666637.33947999,Beverage and Food,المشروبات والأطعمة
2016-03-31 00:00:00,9808.03,1695115.25720999,Beverage and Food,المشروبات والأطعمة
2016-04-30 00:00:00,10257.824,1737662.30372999,Beverage and Food,المشروبات والأطعمة
2016-05-31 00:00:00,11356.57,2079110.36532999,Beverage and Food,المشروبات والأطعمة
2016-06-30 00:00:00,11524.81,2140173.29463999,Beverage and Food,المشروبات والأطعمة
2016-07-31 00:00:00,9397.3,1509797.97802,Beverage and Food,المشروبات والأطعمة
2016-08-31 00:00:00,10581.013,1735325.86289999,Beverage and Food,المشروبات والأطعمة
2016-09-30 00:00:00,10310.543,1698988.25122999,Beverage and Food,المشروبات والأطعمة
2016-10-31 00:00:00,11863.102,1877314.36768999,Beverage and Food,المشروبات والأطعمة
2016-11-30 00:00:00,11603.749,1829095.8325999998,Beverage and Food,المشروبات والأطعمة
2016-12-31 00:00:00,12486.875,1913123.90686999,Beverage and Food,المشروبات والأطعمة
2017-01-31 00:00:00,12099.54,1785648.11303998,Beverage and Food,المشروبات والأطعمة
2017-02-28 00:00:00,11713.221,1783005.5551199901,Beverage and Food,المشروبات والأطعمة
2017-03-31 00:00:00,13851.445,1932238.76700999,Beverage and Food,المشروبات والأطعمة
2017-04-30 00:00:00,13801.092,1932080.11760998,Beverage and Food,المشروبات والأطعمة
2017-05-31 00:00:00,16397.947,2635738.2478199904,Beverage and Food,المشروبات والأطعمة
2017-06-30 00:00:00,13290.917,1843986.78699999,Beverage and Food,المشروبات والأطعمة
2017-07-31 00:00:00,13309.75,1784057.71644999,Beverage and Food,المشروبات والأطعمة
2017-08-31 00:00:00,14661.79,1967830.5201999901,Beverage and Food,المشروبات والأطعمة
2017-09-30 00:00:00,13932.814,1900799.0525,Beverage and Food,المشروبات والأطعمة
2017-10-31 00:00:00,16129.025,2151413.75,Beverage and Food,المشروبات والأطعمة
2017-11-30 00:00:00,15717.036,2050340.369,Beverage and Food,المشروبات والأطعمة
2017-12-31 00:00:00,17052.411,2330862.43406998,Beverage and Food,المشروبات والأطعمة
2018-01-31 00:00:00,16320.862,2037846.372,Beverage and Food,المشروبات والأطعمة
2018-02-28 00:00:00,16531.968,2075096.363,Beverage and Food,المشروبات والأطعمة
2018-03-31 00:00:00,19271.583,2433430.541,Beverage and Food,المشروبات والأطعمة
2018-04-30 00:00:00,19391.052,2451799.927,Beverage and Food,المشروبات والأطعمة
2018-05-31 00:00:00,21247.463,2964148.799,Beverage and Food,المشروبات والأطعمة
2018-06-30 00:00:00,17623.445,2126658.48576,Beverage and Food,المشروبات والأطعمة
2018-07-31 00:00:00,20056.585,2294335.4413399803,Beverage and Food,المشروبات والأطعمة
2018-08-31 00:00:00,19999.796,2337064.45602997,Beverage and Food,المشروبات والأطعمة
2018-09-30 00:00:00,21867.035,2588060.39304001,Beverage and Food,المشروبات والأطعمة
2018-10-31 00:00:00,23678.599,2695820.51525,Beverage and Food,المشروبات والأطعمة
2018-11-30 00:00:00,23275.372,2599339.5928400103,Beverage and Food,المشروبات والأطعمة
2018-12-31 00:00:00,24266.392,2705467.5785200302,Beverage and Food,المشروبات والأطعمة
2019-01-31 00:00:00,24908.664,2802871.73020001,Beverage and Food,المشروبات والأطعمة
2019-02-28 00:00:00,23803.836,2530199.8978099898,Beverage and Food,المشروبات والأطعمة
2019-03-31 00:00:00,28081.002,3052079.62766003,Beverage and Food,المشروبات والأطعمة
2019-04-30 00:00:00,28642.083,3232267.7979601,Beverage and Food,المشروبات والأطعمة
2019-05-31 00:00:00,30376.712,3495170.839,Beverage and Food,المشروبات والأطعمة
2019-06-30 00:00:00,27813.987,2656291.73597,Beverage and Food,المشروبات والأطعمة
2019-07-31 00:00:00,32701.443,2964746.9664000403,Beverage and Food,المشروبات والأطعمة
2019-08-31 00:00:00,33087.305,3059998.13198006,Beverage and Food,المشروبات والأطعمة
2019-09-30 00:00:00,36527.179,3275251.82032009,Beverage and Food,المشروبات والأطعمة
2019-10-31 00:00:00,40409.243,3455207.39479009,Beverage and Food,المشروبات والأطعمة
2019-11-30 00:00:00,40106.801,3408177.83615005,Beverage and Food,المشروبات والأطعمة
2019-12-31 00:00:00,41426.653,3511138.5352500803,Beverage and Food,المشروبات والأطعمة
2020-01-31 00:00:00,41421.767,3576604.34639007,Beverage and Food,المشروبات والأطعمة
2020-02-29 00:00:00,43274.112,3563756.5678601298,Beverage and Food,المشروبات والأطعمة
2020-03-31 00:00:00,54010.08,5731836.58652021,Beverage and Food,المشروبات والأطعمة
2020-04-30 00:00:00,54697.148,6436896.72422031,Beverage and Food,المشروبات والأطعمة
2020-05-31 00:00:00,57207.785,5500385.2901104605,Beverage and Food,المشروبات والأطعمة
2020-06-30 00:00:00,65536.141,5518250.20851,Beverage and Food,المشروبات والأطعمة
2020-07-31 00:00:00,71465.614,5111516.94853032,Beverage and Food,المشروبات والأطعمة
2020-08-31 00:00:00,73639.755,5149132.2485503,Beverage and Food,المشروبات والأطعمة
2020-09-30 00:00:00,77722.99,5325670.931,Beverage and Food,المشروبات والأطعمة
2020-10-31 00:00:00,83402.697,5550539.939,Beverage and Food,المشروبات والأطعمة
2020-11-30 00:00:00,83248.377,5375486.3313705195,Beverage and Food,المشروبات والأطعمة
2020-12-31 00:00:00,88386.398,5607793.763,Beverage and Food,المشروبات والأطعمة
2021-01-31 00:00:00,89737.505,5673979.68695056,Beverage and Food,المشروبات والأطعمة
2021-02-28 00:00:00,85115.006,5188253.55494046,Beverage and Food,المشروبات والأطعمة
2021-03-31 00:00:00,102571.561,6517253.76484053,Beverage and Food,المشروبات والأطعمة
2021-04-30 00:00:00,99798.57,6646112.474,Beverage and Food,المشروبات والأطعمة
2021-05-31 00:00:00,101188.559,5859475.37732046,Beverage and Food,المشروبات والأطعمة
2021-06-30 00:00:00,108717.4,5884296.894650521,Beverage and Food,المشروبات والأطعمة
2021-07-31 00:00:00,112846.597,6020379.49848052,Beverage and Food,المشروبات والأطعمة
2021-08-31 00:00:00,117398.406,6199208.38776067,Beverage and Food,المشروبات والأطعمة
2021-09-30 00:00:00,115497.422,6052876.82,Beverage and Food,المشروبات والأطعمة
2016-01-31 00:00:00,7033.003,2061684.50737993,Clothing and Footwear,الملابس والأحذية
2016-02-29 00:00:00,5067.576,1608653.76903994,Clothing and Footwear,الملابس والأحذية
2016-03-31 00:00:00,6263.466,2028309.22999992,Clothing and Footwear,الملابس والأحذية
2016-04-30 00:00:00,6380.411,1972320.08666993,Clothing and Footwear,الملابس والأحذية
2016-05-31 00:00:00,8030.564,2575627.03102005,Clothing and Footwear,الملابس والأحذية
2016-06-30 00:00:00,10712.571,3617526.23036027,Clothing and Footwear,الملابس والأحذية
